Amount,Close,Date,High,Low,MACD,Open,RSI,SMA_20,SMA_50,Symbol,Volume
0.6793824538331,0.8720030727866335,2023-11-01,0.875425134215926,0.8780632574271734,15.58737438124217,0.8790246364532984,42.64570040156349,1568.2465,1563.0066,TCS.NS,0.4151948788565466
0.025432467846344984,0.06309199154983676,2023-11-01,0.06446708419893343,0.06384323967215146,453.1865791112614,0.06439933355136264,39.819230985784,1569.1515,1563.3274,WIPRO.NS,0.10170828908856362
0.1641240288649643,0.18880481403239227,2023-11-02,0.18919526660482897,0.18339544150133164,-291.2563038064877,0.18918849320289347,39.390166386331025,1570.5615,1564.3185999999998,BHARTIARTL.NS,0.40982096041169425
0.19460262549706425,0.3121285449074963,2023-11-02,0.31209898121104795,0.31482647562813554,-291.0765697103361,0.3150051374228421,37.473073319040424,1566.8664999999999,1564.1835999999998,HDFCBANK.NS,0.2840490043244567
0.25550745753863346,0.5990525574547084,2023-11-02,0.603947391956499,0.6033042921733386,173.54724839645814,0.6049798237052794,33.26048196684836,1565.627,1563.3154000000002,HINDUNILVR.NS,0.1667905977528818
0.18556203846199973,0.2971256641700275,2023-11-02,0.296884861772289,0.29571660094555813,-120.00759396757599,0.29666492414897755,38.098195811792394,1564.5655,1561.8678000000002,INFY.NS,0.28306931504196736
0.013390745373466314,0.06094104090647206,2023-11-02,0.06267327972362124,0.060359332741499266,44.43164944172099,0.06148168940094302,41.58548672610283,1564.3344999999997,1562.0146000000002,ITC.NS,0.022621833011974866
0.26678861365826806,0.4403200819409769,2023-11-02,0.44548699747283105,0.4440200673039205,-105.7414678689072,0.4460107074707656,43.940990704500244,1564.3434999999997,1560.8832,LT.NS,0.28231540637832864
0.21377254579742522,0.6310966007297869,2023-11-02,0.6398720317263196,0.6330955674381156,133.63046547458293,0.6360412744928887,43.11764722758211,1567.2499999999998,1562.4424,RELIANCE.NS,0.10737331819244322
0.09709075754829963,0.11077907944433776,2023-11-02,0.11215366413949768,0.10830305345087433,-21.917408603607555,0.11064386457804892,41.0805054053467,1569.2504999999996,1563.1419999999998,SBIN.NS,0.36752302589931046
0.7042986333365029,0.8810831572882659,2023-11-02,0.884230618862544,0.8879652951256272,23.472856000044203,0.8878728494284457,42.7511393357701,1570.3155,1566.5639999999999,TCS.NS,0.42947654827948767
0.07318931909736924,0.061701555598233156,2023-11-02,0.061040457701221684,0.0620187047092099,453.73854125839034,0.06171345283742826,39.72332522496421,1570.1505,1566.8008,WIPRO.NS,0.43521945079125784
0.16575403134723804,0.18435695538057745,2023-11-03,0.18787674365716361,0.1860561141276297,-284.44452936092875,0.18748116922078556,39.32564230312172,1570.3295,1566.7254,BHARTIARTL.NS,0.42562939287356405
0.17669240615253637,0.309058318929646,2023-11-03,0.31188689321752816,0.3105373990957326,-284.50011811681225,0.31045484861984873,37.44684969359311,1565.9424999999999,1566.2419999999997,HDFCBANK.NS,0.2506228892680644
0.3457892912622222,0.599336790218296,2023-11-03,0.6038247386590418,0.6042797861139213,163.6499166771764,0.6062854243974796,33.29660666336885,1564.773,1565.8054000000002,HINDUNILVR.NS,0.26915584572546203
0.0653948905452168,0.3015991293771205,2023-11-03,0.3009375311424388,0.299012118834775,-128.61926809420765,0.30188990206707234,38.136481459562255,1566.013,1565.6642000000004,INFY.NS,0.023658490089498236
0.06026079845067179,0.059827155751872474,2023-11-03,0.060692940025092824,0.060207073105270764,45.538668268572565,0.06009883422991448,41.51989581637838,1566.0240000000001,1565.8036000000002,ITC.NS,0.3544464343974682
0.3922946863494955,0.43137827283784647,2023-11-03,0.43396525334294117,0.4350083613766335,-107.05248705597842,0.4375590674869375,44.040244948115536,1562.2715000000003,1563.5964000000001,LT.NS,0.48298877616843755
0.2547333864657459,0.6343691184943346,2023-11-03,0.6392051044213958,0.6395859570163306,128.3003735659695,0.6434242275195905,43.212707517989195,1565.13,1564.5036000000005,RELIANCE.NS,0.15031148709855835
0.054487320982018805,0.11341399398245952,2023-11-03,0.11292280252563582,0.11253535520366661,-13.901793474611623,0.1128069899852444,41.09805815133627,1567.6135,1565.6110000000003,SBIN.NS,0.16129856259539002
0.16769709321714224,0.8813545867742143,2023-11-03,0.8830321939353055,0.8815549063732271,33.47720236658165,0.8894951934838422,42.70828692540647,1569.4395000000002,1568.4706000000006,TCS.NS,0.0058057500104201415
0.05183828382400107,0.05946098201139493,2023-11-03,0.06057795255872666,0.059920618535417136,458.64828805860066,0.05973573817942096,39.80788707957434,1568.7305000000001,1568.7408000000007,WIPRO.NS,0.29663235402296506
0.06925158617682699,0.18509442417258817,2023-11-06,0.18917993494264682,0.18598901666081716,-292.1502644505522,0.18553178120501537,39.25344332102714,1568.006,1568.5186000000003,BHARTIARTL.NS,0.11603059379649457
0.07198533074041044,0.3144433775046412,2023-11-06,0.31611076614871203,0.31471550674071475,-287.807145303007,0.3147424721948255,37.39963602174375,1568.458,1568.4700000000003,HDFCBANK.NS,0.0314488360604052
0.1657423956725669,0.5924281416042508,2023-11-06,0.5954766486008581,0.5951751760018168,160.94384116172887,0.5954646470629136,33.16400523855933,1567.1645,1567.2142000000003,HINDUNILVR.NS,0.0669022729235598
0.2636407782626624,0.3001677229370719,2023-11-06,0.29892141756548535,0.29656306129611654,-127.52389287199367,0.29592328115222477,38.13707720988613,1567.7585000000001,1566.6001999999999,INFY.NS,0.4451157759372999
0.03221792653163624,0.061814224441457025,2023-11-06,0.06097402049843235,0.06010384623325145,47.3402905391099,0.060873954167492854,41.58575755875744,1567.9289999999999,1566.692,ITC.NS,0.15144796847747166
0.2465919099799229,0.4283029255489405,2023-11-06,0.4367556158600935,0.4262521419575944,-111.95594884968477,0.43252980091520804,44.042282748212365,1565.5825,1565.0122000000001,LT.NS,0.2616668018998498
0.7945210665137834,0.6560450675372895,2023-11-06,0.6673668125729851,0.66143134380742,139.74091800808083,0.6648031169607058,43.426948753662174,1570.4540000000002,1567.5369999999998,RELIANCE.NS,0.7046819557253091
0.13026786878156354,0.1152064528519301,2023-11-06,0.11594825052958117,0.11383343311930962,-3.733985712880667,0.11449371277299801,41.08525590744608,1571.3185,1568.5095999999999,SBIN.NS,0.5058887844914847
0.9040218245388802,0.8924985596312657,2023-11-06,0.8980470017656965,0.8956815038090715,40.71985392759257,0.9013022529981176,42.76431675348086,1573.5475000000001,1570.9190000000006,TCS.NS,0.5783641018223553
0.035272571267439594,0.06035465079060239,2023-11-06,0.061510628674807784,0.06000578070483309,463.4051181852226,0.06093318260126131,39.91415210631604,1573.2845000000002,1571.0672000000004,WIPRO.NS,0.17685416780177612
0.15685458446467715,0.18926317137187124,2023-11-07,0.1927547675081194,0.19040196543964324,-282.81739893890835,0.19089066688641274,39.28984056626575,1574.2425,1571.6670000000006,BHARTIARTL.NS,0.3859807221504245
0.2014656686214554,0.330234940144677,2023-11-07,0.3323469963996146,0.3330744059293515,-285.1253266631327,0.3336775449556688,37.49029826465695,1578.3775,1571.6032000000007,HDFCBANK.NS,0.277227241529209
0.5624586789366719,0.5892990205492606,2023-11-07,0.5884266392740969,0.5926177302475382,163.8307210271853,0.5915375443891361,33.15614552102086,1576.4175,1570.3456000000003,HINDUNILVR.NS,0.5254261249865584
0.19937610060628885,0.3075168043019013,2023-11-07,0.3096178072145692,0.30634122674814707,-130.01928430870157,0.3081397894042907,38.21878627060009,1577.573,1570.7326000000003,INFY.NS,0.2994533051577936
0.07408554874094817,0.0625056014339671,2023-11-07,0.061663945296629344,0.06250645167950121,52.53197475201728,0.06205852284286182,41.594585089797754,1578.0960000000002,1570.7624000000005,ITC.NS,0.43707887439476617
0.22295313242180168,0.41141028103194416,2023-11-07,0.41601187692763714,0.4035551334723455,-110.2119203829327,0.41491320459303627,43.81780244173141,1574.1970000000003,1568.5080000000005,LT.NS,0.23842250426507167
0.5121869495990024,0.6806427245374816,2023-11-07,0.6851873145827105,0.6796483060470302,145.26774367372218,0.6871193607449392,43.73242060538477,1583.2325,1573.5404000000003,RELIANCE.NS,0.3916577719816966
0.02205464102887688,0.11635618718391909,2023-11-07,0.11608623548922056,0.11197534942296179,11.719924109733256,0.11494178875020278,41.1413938694773,1583.807,1574.7762000000005,SBIN.NS,0.008045786427997737
0.6285096629679249,0.9013123359580053,2023-11-07,0.905618287606651,0.9086158308730929,42.93324797277933,0.9111702250937999,42.68787674663627,1587.704,1576.7822000000003,TCS.NS,0.3588708460383929
0.08587092598133146,0.06331476858075667,2023-11-07,0.062471412838222856,0.06154128042612053,472.82253107490055,0.06283879307902877,40.01559224239425,1588.4564999999998,1576.8422000000003,WIPRO.NS,0.5130837124762215
0.1632841724547339,0.19852250176045066,2023-11-08,0.19942659583438738,0.19696719450007225,-274.21131755279794,0.1993835092589493,39.24970235210442,1591.0785,1578.0202000000002,BHARTIARTL.NS,0.38550067701520635
0.2595116957163993,0.33303117598105114,2023-11-08,0.33243132054161656,0.3347621652868675,-282.49698307824224,0.33393248473580256,37.47583896655911,1594.708,1578.1378000000002,HDFCBANK.NS,0.38664395271829805
0.2267658142263698,0.5979053837782473,2023-11-08,0.6075375561841537,0.600795879183269,173.86842089466086,0.6026312875488957,33.16775166799414,1595.7774999999997,1577.5582000000002,HINDUNILVR.NS,0.1346246991714975
0.17386316680165342,0.30256449651110684,2023-11-08,0.30121861161577834,0.3022018291801722,-133.166803911653,0.3030590198466756,38.12065880261209,1596.2454999999998,1578.1296000000002,INFY.NS,0.2518642906915015
